location_id,latitude,longitude,period_1_intensity_m,period_2_intensity_m,period_3_intensity_m,period_1_variance,period_2_variance,period_3_variance,hazard_type,unit
EUR_FLOO_215082,69.74,31.85,1.511,1.742,2.228,0.331,0.396,0.473,flood,meters
EUR_FLOO_215083,69.74,31.94,1.247,1.527,2.054,0.293,0.379,0.499,flood,meters
EUR_FLOO_215084,69.74,32.03,1.478,1.824,2.243,0.299,0.33,0.504,flood,meters
EUR_FLOO_215085,69.74,32.12,1.44,1.767,2.12,0.318,0.353,0.519,flood,meters
EUR_FLOO_215086,69.74,32.21,1.28,1.568,1.965,0.285,0.354,0.436,flood,meters
EUR_FLOO_215087,69.74,32.3,1.399,1.636,2.02,0.259,0.302,0.413,flood,meters
EUR_FLOO_215088,69.74,32.39,1.413,1.638,2.038,0.247,0.365,0.511,flood,meters
EUR_FLOO_215089,69.74,32.48,1.176,1.367,1.806,0.199,0.315,0.399,flood,meters
EUR_FLOO_215090,69.74,32.57,1.368,1.59,1.919,0.295,0.377,0.505,flood,meters
EUR_FLOO_215091,69.74,32.66,1.3,1.581,2.11,0.239,0.349,0.503,flood,meters
EUR_FLOO_215092,69.74,32.75,1.26,1.509,1.923,0.294,0.257,0.519,flood,meters
EUR_FLOO_215093,69.74,32.84,1.37,1.676,2.205,0.252,0.3,0.563,flood,meters
EUR_FLOO_215094,69.74,32.93,1.414,1.655,2.058,0.348,0.377,0.571,flood,meters
EUR_FLOO_215095,69.74,33.02,1.454,1.727,2.162,0.279,0.385,0.46,flood,meters
EUR_FLOO_215096,69.74,33.11,1.234,1.53,1.945,0.252,0.274,0.479,flood,meters
EUR_FLOO_215097,69.74,33.2,1.392,1.687,2.158,0.3,0.282,0.594,flood,meters
EUR_FLOO_215098,69.74,33.29,1.397,1.705,2.222,0.333,0.404,0.644,flood,meters
EUR_FLOO_215099,69.74,33.38,1.258,1.463,1.927,0.234,0.365,0.521,flood,meters
EUR_FLOO_215100,69.74,33.47,1.5,1.748,2.127,0.335,0.324,0.434,flood,meters
EUR_FLOO_215101,69.74,33.56,1.431,1.779,2.289,0.226,0.281,0.497,flood,meters
EUR_FLOO_215102,69.74,33.65,1.277,1.569,2.071,0.215,0.353,0.565,flood,meters
EUR_FLOO_215103,69.74,33.74,1.495,1.851,2.493,0.306,0.385,0.622,flood,meters
EUR_FLOO_215104,69.74,33.83,1.486,1.853,2.381,0.249,0.301,0.7,flood,meters
EUR_FLOO_215105,69.74,33.92,1.366,1.67,2.164,0.339,0.282,0.559,flood,meters
EUR_FLOO_215106,69.74,34.01,1.346,1.555,1.877,0.305,0.272,0.494,flood,meters
EUR_FLOO_215107,69.74,34.1,1.382,1.655,2.228,0.284,0.398,0.535,flood,meters
EUR_FLOO_215108,69.74,34.19,1.324,1.595,2.107,0.255,0.31,0.442,flood,meters
EUR_FLOO_215109,69.74,34.28,1.508,1.744,2.174,0.33,0.269,0.45,flood,meters
EUR_FLOO_215110,69.74,34.37,1.448,1.703,2.07,0.293,0.381,0.515,flood,meters
EUR_FLOO_215111,69.74,34.46,1.497,1.732,2.159,0.228,0.34,0.597,flood,meters
EUR_FLOO_215112,69.74,34.55,1.404,1.755,2.289,0.261,0.396,0.606,flood,meters
EUR_FLOO_215113,69.74,34.64,1.487,1.749,2.127,0.275,0.303,0.527,flood,meters
EUR_FLOO_215114,69.74,34.73,1.331,1.538,2.04,0.285,0.38,0.448,flood,meters
EUR_FLOO_215115,69.74,34.82,1.415,1.72,2.261,0.283,0.341,0.49,flood,meters
EUR_FLOO_215116,69.74,34.91,1.458,1.801,2.296,0.269,0.389,0.51,flood,meters
EUR_FLOO_215117,69.74,35.0,1.213,1.43,1.871,0.203,0.257,0.449,flood,meters
EUR_FLOO_215118,69.74,35.09,1.268,1.48,1.967,0.202,0.307,0.456,flood,meters
EUR_FLOO_215119,69.74,35.18,1.276,1.542,1.871,0.216,0.256,0.476,flood,meters
EUR_FLOO_215120,69.74,35.27,1.293,1.508,1.964,0.261,0.296,0.506,flood,meters
EUR_FLOO_215121,69.74,35.36,1.329,1.547,1.975,0.309,0.324,0.429,flood,meters
EUR_FLOO_215122,69.74,35.45,1.394,1.617,1.979,0.293,0.279,0.458,flood,meters
EUR_FLOO_215123,69.74,35.54,1.389,1.599,2.123,0.344,0.38,0.454,flood,meters
EUR_FLOO_215124,69.74,35.63,1.387,1.667,2.14,0.346,0.312,0.622,flood,meters
EUR_FLOO_215125,69.74,35.72,1.229,1.519,1.837,0.295,0.356,0.534,flood,meters
EUR_FLOO_215126,69.74,35.81,1.174,1.405,1.896,0.202,0.256,0.548,flood,meters
EUR_FLOO_215127,69.74,35.9,1.245,1.515,1.898,0.216,0.274,0.469,flood,meters
EUR_FLOO_215128,69.74,35.99,1.17,1.444,1.791,0.223,0.266,0.447,flood,meters
EUR_FLOO_215129,69.74,36.08,1.346,1.638,2.031,0.335,0.288,0.495,flood,meters
EUR_FLOO_215130,69.74,36.17,1.295,1.594,1.954,0.269,0.344,0.519,flood,meters
EUR_FLOO_215131,69.74,36.26,1.138,1.357,1.789,0.248,0.23,0.417,flood,meters
EUR_FLOO_215132,69.74,36.35,1.226,1.453,1.957,0.291,0.248,0.504,flood,meters
EUR_FLOO_215133,69.74,36.44,1.255,1.558,2.018,0.236,0.362,0.506,flood,meters
EUR_FLOO_215134,69.74,36.53,1.262,1.573,2.104,0.196,0.357,0.582,flood,meters
EUR_FLOO_215135,69.74,36.62,1.146,1.322,1.742,0.222,0.327,0.413,flood,meters
EUR_FLOO_215136,69.74,36.71,1.347,1.635,2.178,0.22,0.362,0.548,flood,meters
EUR_FLOO_215137,69.74,36.8,1.188,1.383,1.793,0.285,0.338,0.392,flood,meters
EUR_FLOO_215138,69.74,36.89,1.204,1.432,1.85,0.241,0.225,0.47,flood,meters
EUR_FLOO_215139,69.74,36.98,1.312,1.614,1.947,0.31,0.251,0.403,flood,meters
EUR_FLOO_215140,69.74,37.07,1.288,1.567,1.998,0.319,0.327,0.495,flood,meters
EUR_FLOO_215141,69.74,37.16,1.191,1.421,1.848,0.296,0.311,0.492,flood,meters
EUR_FLOO_215142,69.74,37.25,1.256,1.466,1.929,0.202,0.274,0.513,flood,meters
EUR_FLOO_215143,69.74,37.34,1.229,1.474,1.77,0.235,0.31,0.39,flood,meters
EUR_FLOO_215144,69.74,37.43,1.37,1.575,2.052,0.222,0.266,0.483,flood,meters
EUR_FLOO_215145,69.74,37.52,1.417,1.765,2.146,0.344,0.278,0.548,flood,meters
EUR_FLOO_215146,69.74,37.61,1.213,1.468,1.797,0.222,0.303,0.495,flood,meters
EUR_FLOO_215147,69.74,37.7,1.313,1.635,1.97,0.264,0.296,0.589,flood,meters
EUR_FLOO_215148,69.74,37.79,1.4,1.655,2.191,0.247,0.377,0.64,flood,meters
EUR_FLOO_215149,69.74,37.88,1.3,1.54,2.028,0.264,0.301,0.531,flood,meters
EUR_FLOO_215150,69.74,37.97,1.259,1.537,2.061,0.257,0.282,0.414,flood,meters
EUR_FLOO_215151,69.74,38.06,1.435,1.792,2.332,0.251,0.286,0.562,flood,meters
EUR_FLOO_215152,69.74,38.15,1.23,1.43,1.816,0.27,0.263,0.428,flood,meters
EUR_FLOO_215153,69.74,38.24,1.339,1.576,1.908,0.291,0.241,0.471,flood,meters
EUR_FLOO_215154,69.74,38.33,1.358,1.628,2.196,0.254,0.351,0.649,flood,meters
EUR_FLOO_215155,69.74,38.42,1.262,1.482,1.902,0.206,0.256,0.424,flood,meters
EUR_FLOO_215156,69.74,38.51,1.32,1.542,1.861,0.294,0.366,0.461,flood,meters
EUR_FLOO_215157,69.74,38.6,1.235,1.437,1.937,0.228,0.27,0.517,flood,meters
EUR_FLOO_215158,69.74,38.69,1.385,1.605,2.061,0.334,0.245,0.509,flood,meters
EUR_FLOO_215159,69.74,38.78,1.485,1.767,2.33,0.239,0.437,0.61,flood,meters
EUR_FLOO_215160,69.74,38.87,1.367,1.602,2.003,0.224,0.244,0.404,flood,meters
EUR_FLOO_215161,69.74,38.96,1.373,1.621,1.968,0.265,0.246,0.395,flood,meters
EUR_FLOO_215162,69.74,39.05,1.417,1.681,2.198,0.262,0.376,0.521,flood,meters
EUR_FLOO_215163,69.74,39.14,1.279,1.574,1.929,0.233,0.25,0.522,flood,meters
EUR_FLOO_215164,69.74,39.23,1.288,1.558,2.032,0.235,0.3,0.484,flood,meters
EUR_FLOO_215165,69.74,39.32,1.266,1.475,1.957,0.251,0.244,0.459,flood,meters
EUR_FLOO_215166,69.74,39.41,1.245,1.491,1.844,0.217,0.342,0.452,flood,meters
EUR_FLOO_215167,69.74,39.5,1.364,1.609,2.151,0.262,0.397,0.446,flood,meters
EUR_FLOO_215168,69.74,39.59,1.409,1.624,2.177,0.334,0.361,0.554,flood,meters
EUR_FLOO_215169,69.74,39.68,1.481,1.795,2.343,0.282,0.431,0.673,flood,meters
EUR_FLOO_215170,69.74,39.77,1.495,1.795,2.314,0.289,0.312,0.481,flood,meters
EUR_FLOO_215171,69.74,39.86,1.437,1.688,2.054,0.31,0.367,0.502,flood,meters
EUR_FLOO_215172,69.74,39.95,1.309,1.572,1.89,0.208,0.275,0.536,flood,meters
EUR_FLOO_215173,69.83,-10.0,1.447,1.785,2.336,0.217,0.372,0.556,flood,meters
EUR_FLOO_215174,69.83,-9.91,1.214,1.406,1.781,0.295,0.237,0.367,flood,meters
EUR_FLOO_215175,69.83,-9.82,1.239,1.512,1.994,0.236,0.234,0.434,flood,meters
EUR_FLOO_215176,69.83,-9.73,1.328,1.609,1.971,0.277,0.268,0.46,flood,meters
EUR_FLOO_215177,69.83,-9.64,1.367,1.637,2.047,0.221,0.401,0.584,flood,meters
EUR_FLOO_215178,69.83,-9.55,1.29,1.493,1.964,0.249,0.291,0.544,flood,meters
EUR_FLOO_215179,69.83,-9.46,1.245,1.49,1.825,0.238,0.35,0.38,flood,meters
EUR_FLOO_215180,69.83,-9.37,1.296,1.55,1.997,0.211,0.242,0.58,flood,meters
EUR_FLOO_215181,69.83,-9.28,1.264,1.486,2.005,0.253,0.292,0.407,flood,meters
EUR_FLOO_215182,69.83,-9.19,1.249,1.539,1.938,0.22,0.232,0.403,flood,meters
EUR_FLOO_215183,69.83,-9.1,1.296,1.503,1.966,0.224,0.28,0.551,flood,meters
EUR_FLOO_215184,69.83,-9.01,1.392,1.716,2.06,0.329,0.37,0.58,flood,meters
EUR_FLOO_215185,69.83,-8.92,1.332,1.573,1.98,0.243,0.32,0.427,flood,meters
EUR_FLOO_215186,69.83,-8.83,1.383,1.704,2.103,0.32,0.391,0.558,flood,meters
EUR_FLOO_215187,69.83,-8.74,1.268,1.463,1.933,0.295,0.319,0.526,flood,meters
EUR_FLOO_215188,69.83,-8.65,1.37,1.697,2.147,0.277,0.263,0.63,flood,meters
EUR_FLOO_215189,69.83,-8.56,1.393,1.615,2.088,0.307,0.371,0.539,flood,meters
EUR_FLOO_215190,69.83,-8.47,1.558,1.918,2.348,0.245,0.407,0.684,flood,meters
EUR_FLOO_215191,69.83,-8.38,1.433,1.73,2.108,0.294,0.332,0.507,flood,meters
EUR_FLOO_215192,69.83,-8.29,1.432,1.677,2.146,0.356,0.418,0.506,flood,meters
EUR_FLOO_215193,69.83,-8.2,1.473,1.748,2.282,0.301,0.299,0.568,flood,meters
EUR_FLOO_215194,69.83,-8.11,1.488,1.743,2.201,0.365,0.425,0.563,flood,meters
EUR_FLOO_215195,69.83,-8.02,1.593,1.945,2.615,0.277,0.409,0.704,flood,meters
EUR_FLOO_215196,69.83,-7.93,1.569,1.91,2.394,0.299,0.439,0.598,flood,meters
EUR_FLOO_215197,69.83,-7.84,1.365,1.594,1.965,0.233,0.337,0.542,flood,meters
EUR_FLOO_215198,69.83,-7.75,1.501,1.837,2.238,0.282,0.41,0.6,flood,meters
EUR_FLOO_215199,69.83,-7.66,1.435,1.773,2.301,0.26,0.364,0.601,flood,meters
EUR_FLOO_215200,69.83,-7.57,1.41,1.623,2.157,0.253,0.351,0.599,flood,meters
EUR_FLOO_215201,69.83,-7.48,1.43,1.663,2.224,0.283,0.372,0.651,flood,meters
EUR_FLOO_215202,69.83,-7.39,1.604,1.874,2.499,0.364,0.405,0.505,flood,meters
EUR_FLOO_215203,69.83,-7.3,1.602,1.937,2.571,0.276,0.406,0.529,flood,meters
EUR_FLOO_215204,69.83,-7.21,1.454,1.703,2.188,0.293,0.296,0.477,flood,meters
EUR_FLOO_215205,69.83,-7.12,1.389,1.724,2.097,0.302,0.305,0.467,flood,meters
EUR_FLOO_215206,69.83,-7.03,1.665,2.072,2.591,0.329,0.411,0.774,flood,meters
EUR_FLOO_215207,69.83,-6.94,1.573,1.884,2.295,0.301,0.409,0.674,flood,meters
EUR_FLOO_215208,69.83,-6.85,1.473,1.815,2.204,0.366,0.362,0.478,flood,meters
EUR_FLOO_215209,69.83,-6.76,1.375,1.589,2.051,0.209,0.251,0.428,flood,meters
EUR_FLOO_215210,69.83,-6.67,1.633,2.023,2.461,0.273,0.304,0.718,flood,meters
EUR_FLOO_215211,69.83,-6.58,1.337,1.607,2.157,0.257,0.334,0.5,flood,meters
EUR_FLOO_215212,69.83,-6.49,1.424,1.758,2.18,0.331,0.404,0.551,flood,meters
EUR_FLOO_215213,69.83,-6.4,1.363,1.637,1.991,0.273,0.368,0.449,flood,meters
EUR_FLOO_215214,69.83,-6.31,1.532,1.821,2.424,0.244,0.432,0.7,flood,meters
EUR_FLOO_215215,69.83,-6.22,1.556,1.825,2.401,0.301,0.424,0.575,flood,meters
EUR_FLOO_215216,69.83,-6.13,1.348,1.68,2.092,0.219,0.311,0.526,flood,meters
EUR_FLOO_215217,69.83,-6.04,1.506,1.738,2.334,0.372,0.272,0.594,flood,meters
EUR_FLOO_215218,69.83,-5.95,1.485,1.785,2.308,0.34,0.386,0.538,flood,meters
EUR_FLOO_215219,69.83,-5.86,1.404,1.652,2.065,0.229,0.322,0.434,flood,meters
EUR_FLOO_215220,69.83,-5.77,1.369,1.678,2.182,0.342,0.345,0.498,flood,meters
EUR_FLOO_215221,69.83,-5.68,1.379,1.713,2.164,0.25,0.408,0.595,flood,meters
EUR_FLOO_215222,69.83,-5.59,1.404,1.642,2.048,0.34,0.383,0.569,flood,meters
EUR_FLOO_215223,69.83,-5.5,1.476,1.781,2.229,0.279,0.312,0.525,flood,meters
EUR_FLOO_215224,69.83,-5.41,1.461,1.805,2.316,0.283,0.361,0.563,flood,meters
EUR_FLOO_215225,69.83,-5.32,1.448,1.713,2.144,0.263,0.364,0.471,flood,meters
EUR_FLOO_215226,69.83,-5.23,1.418,1.752,2.191,0.256,0.37,0.539,flood,meters
EUR_FLOO_215227,69.83,-5.14,1.447,1.7,2.049,0.328,0.411,0.485,flood,meters
EUR_FLOO_215228,69.83,-5.05,1.23,1.466,1.776,0.217,0.313,0.462,flood,meters
EUR_FLOO_215229,69.83,-4.96,1.403,1.715,2.102,0.227,0.381,0.507,flood,meters
EUR_FLOO_215230,69.83,-4.87,1.336,1.589,2.028,0.314,0.342,0.499,flood,meters
EUR_FLOO_215231,69.83,-4.78,1.352,1.606,2.107,0.225,0.316,0.58,flood,meters
EUR_FLOO_215232,69.83,-4.69,1.299,1.573,2.081,0.206,0.256,0.485,flood,meters
EUR_FLOO_215233,69.83,-4.6,1.195,1.458,1.772,0.229,0.237,0.371,flood,meters
EUR_FLOO_215234,69.83,-4.51,1.342,1.6,2.109,0.259,0.334,0.616,flood,meters
EUR_FLOO_215235,69.83,-4.42,1.348,1.658,2.231,0.271,0.391,0.648,flood,meters
EUR_FLOO_215236,69.83,-4.33,1.302,1.564,1.898,0.267,0.338,0.523,flood,meters
EUR_FLOO_215237,69.83,-4.24,1.304,1.578,2.055,0.256,0.384,0.451,flood,meters
EUR_FLOO_215238,69.83,-4.15,1.449,1.687,2.161,0.344,0.358,0.597,flood,meters
EUR_FLOO_215239,69.83,-4.06,1.471,1.781,2.274,0.33,0.288,0.636,flood,meters
EUR_FLOO_215240,69.83,-3.97,1.228,1.51,1.957,0.216,0.237,0.554,flood,meters
EUR_FLOO_215241,69.83,-3.88,1.46,1.748,2.321,0.304,0.331,0.548,flood,meters
EUR_FLOO_215242,69.83,-3.79,1.301,1.595,1.94,0.2,0.242,0.498,flood,meters
EUR_FLOO_215243,69.83,-3.7,1.351,1.568,1.905,0.272,0.247,0.397,flood,meters
EUR_FLOO_215244,69.83,-3.61,1.442,1.678,2.205,0.313,0.359,0.632,flood,meters
EUR_FLOO_215245,69.83,-3.52,1.375,1.674,2.073,0.213,0.288,0.551,flood,meters
EUR_FLOO_215246,69.83,-3.43,1.418,1.709,2.16,0.255,0.358,0.45,flood,meters
EUR_FLOO_215247,69.83,-3.34,1.36,1.64,2.052,0.255,0.331,0.462,flood,meters
EUR_FLOO_215248,69.83,-3.25,1.232,1.467,1.918,0.294,0.343,0.525,flood,meters
EUR_FLOO_215249,69.83,-3.16,1.442,1.752,2.36,0.217,0.352,0.613,flood,meters
EUR_FLOO_215250,69.83,-3.07,1.495,1.742,2.282,0.301,0.351,0.554,flood,meters
EUR_FLOO_215251,69.83,-2.98,1.288,1.55,2.062,0.214,0.342,0.463,flood,meters
EUR_FLOO_215252,69.83,-2.89,1.499,1.767,2.21,0.347,0.442,0.47,flood,meters
EUR_FLOO_215253,69.83,-2.8,1.266,1.545,1.94,0.251,0.357,0.506,flood,meters
EUR_FLOO_215254,69.83,-2.71,1.442,1.687,2.139,0.285,0.326,0.52,flood,meters
EUR_FLOO_215255,69.83,-2.62,1.372,1.635,2.016,0.238,0.3,0.46,flood,meters
EUR_FLOO_215256,69.83,-2.53,1.413,1.637,2.164,0.346,0.302,0.438,flood,meters
EUR_FLOO_215257,69.83,-2.44,1.487,1.723,2.305,0.281,0.409,0.646,flood,meters
EUR_FLOO_215258,69.83,-2.35,1.479,1.719,2.216,0.306,0.382,0.515,flood,meters
EUR_FLOO_215259,69.83,-2.26,1.409,1.643,2.147,0.307,0.262,0.494,flood,meters
EUR_FLOO_215260,69.83,-2.17,1.288,1.598,1.972,0.266,0.348,0.567,flood,meters
EUR_FLOO_215261,69.83,-2.08,1.294,1.587,2.078,0.296,0.381,0.592,flood,meters
EUR_FLOO_215262,69.83,-1.99,1.311,1.616,1.964,0.313,0.338,0.523,flood,meters
EUR_FLOO_215263,69.83,-1.9,1.435,1.788,2.16,0.273,0.326,0.62,flood,meters
EUR_FLOO_215264,69.83,-1.81,1.425,1.769,2.36,0.246,0.395,0.48,flood,meters
EUR_FLOO_215265,69.83,-1.72,1.394,1.615,2.049,0.247,0.253,0.506,flood,meters
EUR_FLOO_215266,69.83,-1.63,1.391,1.691,2.057,0.264,0.383,0.616,flood,meters
EUR_FLOO_215267,69.83,-1.54,1.384,1.654,1.986,0.34,0.295,0.558,flood,meters
EUR_FLOO_215268,69.83,-1.45,1.35,1.649,2.014,0.307,0.328,0.538,flood,meters
EUR_FLOO_215269,69.83,-1.36,1.361,1.606,2.15,0.331,0.259,0.498,flood,meters
EUR_FLOO_215270,69.83,-1.27,1.456,1.763,2.267,0.285,0.322,0.536,flood,meters
EUR_FLOO_215271,69.83,-1.18,1.472,1.724,2.09,0.262,0.386,0.45,flood,meters
EUR_FLOO_215272,69.83,-1.09,1.635,2.022,2.664,0.373,0.355,0.713,flood,meters
EUR_FLOO_215273,69.83,-1.0,1.665,1.971,2.639,0.325,0.487,0.708,flood,meters
EUR_FLOO_215274,69.83,-0.91,1.582,1.849,2.252,0.374,0.296,0.454,flood,meters
EUR_FLOO_215275,69.83,-0.82,1.623,1.873,2.274,0.375,0.428,0.524,flood,meters
EUR_FLOO_215276,69.83,-0.73,1.559,1.932,2.461,0.264,0.323,0.626,flood,meters
EUR_FLOO_215277,69.83,-0.64,1.579,1.88,2.48,0.37,0.399,0.618,flood,meters
EUR_FLOO_215278,69.83,-0.55,1.693,1.971,2.433,0.401,0.4,0.527,flood,meters
EUR_FLOO_215279,69.83,-0.46,1.672,2.073,2.609,0.37,0.485,0.705,flood,meters
EUR_FLOO_215280,69.83,-0.37,1.637,1.996,2.688,0.402,0.357,0.741,flood,meters
EUR_FLOO_215281,69.83,-0.28,1.597,1.992,2.532,0.337,0.454,0.552,flood,meters
EUR_FLOO_215282,69.83,-0.19,1.576,1.907,2.458,0.245,0.444,0.663,flood,meters
EUR_FLOO_215283,69.83,-0.1,1.49,1.756,2.142,0.247,0.306,0.533,flood,meters
EUR_FLOO_215284,69.83,-0.01,1.546,1.858,2.3,0.357,0.367,0.525,flood,meters
EUR_FLOO_215285,69.83,0.08,1.567,1.914,2.39,0.35,0.426,0.554,flood,meters
EUR_FLOO_215286,69.83,0.17,1.635,1.92,2.499,0.404,0.307,0.718,flood,meters
EUR_FLOO_215287,69.83,0.26,1.65,1.912,2.477,0.366,0.287,0.576,flood,meters
EUR_FLOO_215288,69.83,0.35,1.641,1.966,2.553,0.358,0.349,0.687,flood,meters
EUR_FLOO_215289,69.83,0.44,1.405,1.753,2.224,0.331,0.351,0.633,flood,meters
EUR_FLOO_215290,69.83,0.53,1.362,1.584,1.95,0.32,0.353,0.475,flood,meters
EUR_FLOO_215291,69.83,0.62,1.324,1.573,2.064,0.328,0.347,0.529,flood,meters
EUR_FLOO_215292,69.83,0.71,1.374,1.649,2.014,0.288,0.312,0.524,flood,meters
EUR_FLOO_215293,69.83,0.8,1.469,1.8,2.277,0.284,0.351,0.471,flood,meters
EUR_FLOO_215294,69.83,0.89,1.377,1.652,2.055,0.313,0.276,0.601,flood,meters
EUR_FLOO_215295,69.83,0.98,1.438,1.773,2.276,0.225,0.413,0.47,flood,meters
EUR_FLOO_215296,69.83,1.07,1.495,1.816,2.191,0.325,0.279,0.501,flood,meters
EUR_FLOO_215297,69.83,1.16,1.531,1.764,2.229,0.327,0.345,0.469,flood,meters
EUR_FLOO_215298,69.83,1.25,1.368,1.696,2.277,0.323,0.395,0.581,flood,meters
EUR_FLOO_215299,69.83,1.34,1.578,1.94,2.555,0.287,0.388,0.676,flood,meters
EUR_FLOO_215300,69.83,1.43,1.355,1.679,2.119,0.339,0.39,0.477,flood,meters
EUR_FLOO_215301,69.83,1.52,1.623,1.971,2.604,0.404,0.33,0.583,flood,meters
EUR_FLOO_215302,69.83,1.61,1.518,1.828,2.239,0.236,0.291,0.654,flood,meters
EUR_FLOO_215303,69.83,1.7,1.415,1.67,2.019,0.255,0.392,0.504,flood,meters
EUR_FLOO_215304,69.83,1.79,1.513,1.774,2.273,0.339,0.402,0.629,flood,meters
EUR_FLOO_215305,69.83,1.88,1.519,1.857,2.304,0.301,0.316,0.538,flood,meters
EUR_FLOO_215306,69.83,1.97,1.406,1.66,2.18,0.305,0.342,0.488,flood,meters
EUR_FLOO_215307,69.83,2.06,1.644,1.951,2.506,0.341,0.451,0.576,flood,meters
EUR_FLOO_215308,69.83,2.15,1.575,1.906,2.565,0.316,0.386,0.712,flood,meters
EUR_FLOO_215309,69.83,2.24,1.591,1.834,2.314,0.254,0.305,0.681,flood,meters
EUR_FLOO_215310,69.83,2.33,1.575,1.85,2.247,0.325,0.408,0.513,flood,meters
EUR_FLOO_215311,69.83,2.42,1.655,2.044,2.62,0.332,0.384,0.579,flood,meters
EUR_FLOO_215312,69.83,2.51,1.597,1.844,2.339,0.367,0.379,0.49,flood,meters
EUR_FLOO_215313,69.83,2.6,1.51,1.742,2.252,0.287,0.287,0.588,flood,meters
EUR_FLOO_215314,69.83,2.69,1.503,1.798,2.229,0.347,0.339,0.498,flood,meters
EUR_FLOO_215315,69.83,2.78,1.546,1.836,2.257,0.386,0.287,0.503,flood,meters
EUR_FLOO_215316,69.83,2.87,1.66,1.934,2.463,0.356,0.425,0.661,flood,meters
EUR_FLOO_215317,69.83,2.96,1.479,1.793,2.221,0.317,0.4,0.468,flood,meters
EUR_FLOO_215318,69.83,3.05,1.64,1.909,2.37,0.271,0.369,0.483,flood,meters
EUR_FLOO_215319,69.83,3.14,1.402,1.695,2.055,0.298,0.312,0.606,flood,meters
EUR_FLOO_215320,69.83,3.23,1.514,1.805,2.331,0.37,0.283,0.68,flood,meters
EUR_FLOO_215321,69.83,3.32,1.596,1.91,2.482,0.298,0.419,0.505,flood,meters
EUR_FLOO_215322,69.83,3.41,1.529,1.788,2.397,0.34,0.33,0.59,flood,meters
EUR_FLOO_215323,69.83,3.5,1.474,1.707,2.173,0.24,0.323,0.443,flood,meters
EUR_FLOO_215324,69.83,3.59,1.556,1.906,2.503,0.283,0.296,0.512,flood,meters
EUR_FLOO_215325,69.83,3.68,1.382,1.661,2.165,0.302,0.327,0.447,flood,meters
EUR_FLOO_215326,69.83,3.77,1.332,1.586,1.982,0.201,0.263,0.439,flood,meters
EUR_FLOO_215327,69.83,3.86,1.329,1.573,2.061,0.294,0.34,0.568,flood,meters
EUR_FLOO_215328,69.83,3.95,1.4,1.73,2.077,0.321,0.431,0.563,flood,meters
EUR_FLOO_215329,69.83,4.04,1.565,1.877,2.368,0.254,0.293,0.646,flood,meters
EUR_FLOO_215330,69.83,4.13,1.47,1.738,2.204,0.297,0.318,0.62,flood,meters
EUR_FLOO_215331,69.83,4.22,1.361,1.654,2.007,0.244,0.289,0.597,flood,meters
EUR_FLOO_215332,69.83,4.31,1.39,1.619,2.136,0.278,0.261,0.472,flood,meters
EUR_FLOO_215333,69.83,4.4,1.359,1.638,2.165,0.248,0.252,0.576,flood,meters
EUR_FLOO_215334,69.83,4.49,1.503,1.847,2.23,0.313,0.362,0.585,flood,meters
EUR_FLOO_215335,69.83,4.58,1.585,1.968,2.478,0.333,0.463,0.52,flood,meters
EUR_FLOO_215336,69.83,4.67,1.456,1.789,2.314,0.359,0.336,0.493,flood,meters
EUR_FLOO_215337,69.83,4.76,1.518,1.884,2.377,0.26,0.393,0.607,flood,meters
EUR_FLOO_215338,69.83,4.85,1.479,1.82,2.191,0.356,0.285,0.576,flood,meters
EUR_FLOO_215339,69.83,4.94,1.501,1.821,2.265,0.309,0.277,0.552,flood,meters
EUR_FLOO_215340,69.83,5.03,1.574,1.91,2.387,0.297,0.467,0.696,flood,meters
EUR_FLOO_215341,69.83,5.12,1.337,1.658,2.036,0.279,0.298,0.448,flood,meters
EUR_FLOO_215342,69.83,5.21,1.454,1.745,2.099,0.27,0.406,0.573,flood,meters
EUR_FLOO_215343,69.83,5.3,1.565,1.815,2.349,0.236,0.313,0.525,flood,meters
EUR_FLOO_215344,69.83,5.39,1.379,1.68,2.077,0.219,0.305,0.432,flood,meters
EUR_FLOO_215345,69.83,5.48,1.541,1.889,2.369,0.384,0.407,0.474,flood,meters
EUR_FLOO_215346,69.83,5.57,1.397,1.693,2.152,0.262,0.313,0.57,flood,meters
EUR_FLOO_215347,69.83,5.66,1.443,1.758,2.306,0.243,0.299,0.498,flood,meters
EUR_FLOO_215348,69.83,5.75,1.51,1.875,2.433,0.29,0.287,0.599,flood,meters
EUR_FLOO_215349,69.83,5.84,1.308,1.547,1.905,0.196,0.268,0.446,flood,meters
EUR_FLOO_215350,69.83,5.93,1.419,1.697,2.227,0.315,0.37,0.487,flood,meters
EUR_FLOO_215351,69.83,6.02,1.434,1.788,2.162,0.358,0.334,0.459,flood,meters
EUR_FLOO_215352,69.83,6.11,1.329,1.578,2.024,0.318,0.261,0.463,flood,meters
EUR_FLOO_215353,69.83,6.2,1.483,1.776,2.209,0.234,0.324,0.587,flood,meters
EUR_FLOO_215354,69.83,6.29,1.348,1.584,2.053,0.26,0.366,0.489,flood,meters
EUR_FLOO_215355,69.83,6.38,1.39,1.649,2.169,0.245,0.29,0.531,flood,meters
EUR_FLOO_215356,69.83,6.47,1.25,1.478,1.865,0.205,0.334,0.43,flood,meters
EUR_FLOO_215357,69.83,6.56,1.435,1.699,2.207,0.353,0.305,0.653,flood,meters
